60730663;EURCHF;0.12;Sell;1.52714;1.52698;2009/08/05 01:20:27;2009/08/05 03:06:33;1.81;1.52114;1.53143;1.6;0.0003
60881925;EURUSD;0.09;Buy;1.44046;1.44149;2009/08/05 23:01:22;2009/08/05 23:48:45;9.27;1.44546;1.43539;10.3;0.0011
60884116;EURGBP;0.09;Sell;0.84861;0.8483;2009/08/05 23:21:06;2009/08/06 00:21:09;4.74;0.84361;0.85281;3.1;0.0011
60891501;EURCHF;0.09;Sell;1.52978;1.52959;2009/08/06 01:29:37;2009/08/06 03:15:18;1.61;1.52378;1.53409;1.9;0.00029
